year,basin_index,class_id,count
2021,16,0,3808873
2021,16,1,26005
2021,16,2,459
2021,16,3,158291
2021,16,4,1827897
2021,16,5,1796221
2021,17,0,52920363
2021,17,1,569675
2021,17,2,63353
2021,17,3,2103222
2021,17,4,35559788
2021,17,5,14624325
2021,18,0,18734710
2021,18,1,122072
2021,18,2,6559
2021,18,3,499708
2021,18,4,10233993
2021,18,5,7872378
2022,0,0,91079607
2022,0,1,3631870
2022,0,2,479878
2022,0,3,4432309
2022,0,4,43446615
2022,0,5,39088935
2022,1,0,37777542
2022,1,1,578493
2022,1,2,54807
2022,1,3,837663
2022,1,4,10850219
2022,1,5,25456360
2022,2,0,47378407
2022,2,1,716796
2022,2,2,168583
2022,2,3,1848694
2022,2,4,32584066
2022,2,5,12060268
2022,3,0,726043
2022,3,1,34205
2022,3,3,13658
2022,3,4,367212
2022,3,5,310968
2022,4,0,42633203
2022,4,1,923401
2022,4,2,148310
2022,4,3,5438348
2022,4,4,13082288
2022,4,5,23040856
2022,5,0,18311254
2022,5,1,1606863
2022,5,2,44887
2022,5,3,520348
2022,5,4,6479446
2022,5,5,9659710
2022,6,0,27746396
2022,6,1,1969797
2022,6,2,39706
2022,6,3,614739
2022,6,4,4681780
2022,6,5,20440374
2022,7,0,29399614
2022,7,1,412250
2022,7,2,50832
2022,7,3,1161560
2022,7,4,14319906
2022,7,5,13455066
2022,8,0,10944680
2022,8,1,176769
2022,8,2,65917
2022,8,3,1655597
2022,8,4,4863212
2022,8,5,4183185
2022,9,0,67888992
2022,9,1,2543300
2022,9,2,106447
2022,9,3,2121664
2022,9,4,29509203
2022,9,5,33608378
2022,10,0,51260425
2022,10,1,736873
2022,10,2,62409
2022,10,3,1833165
2022,10,4,28639314
2022,10,5,19988664
2022,11,0,19659059
2022,11,1,194552
2022,11,2,54458
2022,11,3,619473
2022,11,4,11103379
2022,11,5,7687197
2022,12,0,40050486
2022,12,1,397619
2022,12,2,14080
2022,12,3,1398396
2022,12,4,22721145
2022,12,5,15519246
2022,13,0,61404121
2022,13,1,480856
2022,13,2,86930
2022,13,3,2368276
2022,13,4,38749717
2022,13,5,19718342
2022,14,0,7374435
2022,14,1,50983
2022,14,2,1272
2022,14,3,269941
2022,14,4,5442702
2022,14,5,1609537
2022,15,0,17434376
2022,15,1,45218
2022,15,2,599
2022,15,3,468305
2022,15,4,13786855
2022,15,5,3133399
2022,16,0,3808873
2022,16,1,30433
2022,16,2,609
2022,16,3,167681
2022,16,4,1840448
2022,16,5,1769702
2022,17,0,52920363
2022,17,1,598227
2022,17,2,82824
2022,17,3,2202548
2022,17,4,35647040
2022,17,5,14389724
2022,18,0,18734710
2022,18,1,120735
2022,18,2,8882
2022,18,3,523326
2022,18,4,10243194
2022,18,5,7838573
2023,0,0,91079607
2023,0,1,3589563
2023,0,2,329277
2023,0,3,4397011
2023,0,4,43255054
2023,0,5,39508702
2023,1,0,37777542
2023,1,1,583715
2023,1,2,31983
2023,1,3,838262
2023,1,4,10832317
2023,1,5,25491265
2023,2,0,47378407
2023,2,1,683324
2023,2,2,130461
2023,2,3,1858838
2023,2,4,32311463
2023,2,5,12394321
2023,3,0,726043
2023,3,1,32450
2023,3,3,15268
2023,3,4,336482
2023,3,5,341843
2023,4,0,42633203
2023,4,1,914412
2023,4,2,119792
2023,4,3,5535381
2023,4,4,12966982
2023,4,5,23096636
2023,5,0,18311254
2023,5,1,1609150
2023,5,2,38914
2023,5,3,545853
2023,5,4,6232931
2023,5,5,9884406
2023,6,0,27746396
2023,6,1,1982276
2023,6,2,32417
2023,6,3,690116
2023,6,4,4478780
2023,6,5,20562807
2023,7,0,29399614
2023,7,1,405989
2023,7,2,39829
2023,7,3,1109132
2023,7,4,14299325
2023,7,5,13545339
2023,8,0,10944680
2023,8,1,158743
2023,8,2,81098
2023,8,3,1633124
2023,8,4,4882859
2023,8,5,4188856
2023,9,0,67888992
2023,9,1,2574558
2023,9,2,73838
2023,9,3,2191688
2023,9,4,29086713
2023,9,5,33962195
2023,10,0,51260425
2023,10,1,739795
2023,10,2,39738
2023,10,3,1745071
2023,10,4,28489247
2023,10,5,20246574
2023,11,0,19659059
2023,11,1,183584
2023,11,2,36433
2023,11,3,576800
2023,11,4,11030727
2023,11,5,7831515
2023,12,0,40050486
2023,12,1,386205
2023,12,2,22488
2023,12,3,1313355
2023,12,4,22495938
2023,12,5,15832500
2023,13,0,61404121
2023,13,1,459981
2023,13,2,52468
2023,13,3,2317292
2023,13,4,38644762
2023,13,5,19929618
2023,14,0,7374435
2023,14,1,48553
2023,14,2,715
2023,14,3,254488
2023,14,4,5448123
2023,14,5,1622556
2023,15,0,17434376
2023,15,1,46211
2023,15,2,84
2023,15,3,453123
2023,15,4,13763760
2023,15,5,3171198
2023,16,0,3808873
2023,16,1,29439
2023,16,2,435
2023,16,3,168323
2023,16,4,1842152
2023,16,5,1768524
2023,17,0,52920363
2023,17,1,580339
