year,basin_index,class_id,count
1991,10,3,65
1991,10,4,4536
1991,10,5,1401
1991,11,0,2236
1991,11,3,4
1991,11,4,1830
1991,11,5,402
1991,12,0,4017
1991,12,1,19
1991,12,3,25
1991,12,4,3060
1991,12,5,913
1991,13,0,7825
1991,13,1,6
1991,13,3,102
1991,13,4,6307
1991,13,5,1410
1991,14,0,1006
1991,14,3,1
1991,14,4,973
1991,14,5,32
1991,15,0,2440
1991,15,3,3
1991,15,4,2248
1991,15,5,189
1991,16,0,404
1991,16,1,3
1991,16,3,4
1991,16,4,286
1991,16,5,111
1991,17,0,7104
1991,17,1,42
1991,17,3,82
1991,17,4,6000
1991,17,5,980
1991,18,0,2167
1991,18,1,5
1991,18,3,11
1991,18,4,1464
1991,18,5,687
1992,0,0,9620
1992,0,1,217
1992,0,3,166
1992,0,4,6429
1992,0,5,2808
1992,1,0,3988
1992,1,1,37
1992,1,3,5
1992,1,4,1252
1992,1,5,2694
1992,2,0,6100
1992,2,1,59
1992,2,3,36
1992,2,4,5172
1992,2,5,833
1992,3,0,75
1992,3,1,4
1992,3,3,1
1992,3,4,58
1992,3,5,12
1992,4,0,4163
1992,4,1,54
1992,4,3,236
1992,4,4,2038
1992,4,5,1835
1992,5,0,1629
1992,5,1,173
1992,5,3,6
1992,5,4,951
1992,5,5,499
1992,6,0,2850
1992,6,1,122
1992,6,3,5
1992,6,4,678
1992,6,5,2045
1992,7,0,2858
1992,7,1,23
1992,7,3,17
1992,7,4,1960
1992,7,5,858
1992,8,0,1135
1992,8,1,24
1992,8,3,72
1992,8,4,907
1992,8,5,132
1992,9,0,7048
1992,9,1,160
1992,9,3,32
1992,9,4,5400
1992,9,5,1456
1992,10,0,5977
1992,10,1,43
1992,10,3,65
1992,10,4,4462
1992,10,5,1407
1992,11,0,2213
1992,11,3,4
1992,11,4,1812
1992,11,5,397
1992,12,0,4076
1992,12,1,19
1992,12,3,26
1992,12,4,3120
1992,12,5,911
1992,13,0,7795
1992,13,1,6
1992,13,3,108
1992,13,4,6261
1992,13,5,1420
1992,14,0,1003
1992,14,3,1
1992,14,4,971
1992,14,5,31
1992,15,0,2433
1992,15,3,4
1992,15,4,2230
1992,15,5,199
1992,16,0,411
1992,16,1,3
1992,16,3,4
1992,16,4,294
1992,16,5,110
1992,17,0,7098
1992,17,1,42
1992,17,3,89
1992,17,4,5986
1992,17,5,981
1992,18,0,2149
1992,18,1,5
1992,18,3,11
1992,18,4,1456
1992,18,5,677
1993,0,0,9534
1993,0,1,217
